codeD,date_obs,t_moy
22,11/09/2022,19
22,11/09/2023,20
22,11/10/2019,17
22,11/10/2020,13
22,11/10/2021,14
22,11/10/2022,12
22,11/10/2023,18
22,11/11/2019,9
22,11/11/2020,12
22,11/11/2021,10
22,11/11/2022,13
22,11/11/2023,10
22,11/12/2019,6
22,11/12/2020,10
22,11/12/2021,9
22,11/12/2022,2
22,11/12/2023,12
22,12/01/2019,9
22,12/01/2020,10
22,12/01/2021,9
22,12/01/2022,10
22,12/01/2023,11
22,12/02/2019,8
22,12/02/2020,8
22,12/02/2021,"0"
22,12/02/2022,5
22,12/02/2023,6
22,12/03/2019,9
22,12/03/2020,9
22,12/03/2021,8
22,12/03/2022,9
22,12/03/2023,12
22,12/04/2019,7
22,12/04/2020,15
22,12/04/2021,6
22,12/04/2022,14
22,12/04/2023,8
22,12/05/2019,11
22,12/05/2020,10
22,12/05/2021,11
22,12/05/2022,12
22,12/05/2023,12
22,12/06/2019,13
22,12/06/2020,15
22,12/06/2021,16
22,12/06/2022,15
22,12/06/2023,16
22,12/07/2019,19
22,12/07/2020,16
22,12/07/2021,16
22,12/07/2022,24
22,12/07/2023,17
22,12/08/2019,16
22,12/08/2020,22
22,12/08/2021,19
22,12/08/2022,23
22,12/08/2023,18
22,12/09/2019,18
22,12/09/2020,15
22,12/09/2021,17
22,12/09/2022,21
22,12/09/2023,19
22,12/10/2019,15
22,12/10/2020,10
22,12/10/2021,12
22,12/10/2022,13
22,12/10/2023,20
22,12/11/2019,8
22,12/11/2020,11
22,12/11/2021,10
22,12/11/2022,14
22,12/11/2023,13
22,12/12/2019,8
22,12/12/2020,9
22,12/12/2021,12
22,12/12/2022,2
22,12/12/2023,12
22,13/01/2019,10
22,13/01/2020,9
22,13/01/2021,10
22,13/01/2022,6
22,13/01/2023,10
22,13/02/2019,8
22,13/02/2020,9
22,13/02/2021,1
22,13/02/2022,9
22,13/02/2023,8
22,13/03/2019,8
22,13/03/2020,8
22,13/03/2021,7
22,13/03/2022,9
22,13/03/2023,13
22,13/04/2019,8
22,13/04/2020,10
22,13/04/2021,7
22,13/04/2022,13
22,13/04/2023,9
22,13/05/2019,11
22,13/05/2020,10
22,13/05/2021,10
22,13/05/2022,13
22,13/05/2023,12
22,13/06/2019,13
22,13/06/2020,14
22,13/06/2021,17
22,13/06/2022,14
22,13/06/2023,17
22,13/07/2019,17
22,13/07/2020,16
22,13/07/2021,17
22,13/07/2022,21
22,13/07/2023,18
22,13/08/2019,16
22,13/08/2020,21
22,13/08/2021,17
22,13/08/2022,24
22,13/08/2023,19
22,13/09/2019,17
22,13/09/2020,18
22,13/09/2021,18
22,13/09/2022,21
22,13/09/2023,18
22,13/10/2019,15
22,13/10/2020,11
22,13/10/2021,13
22,13/10/2022,15
22,13/10/2023,19
22,13/11/2019,7
22,13/11/2020,12
22,13/11/2021,12
22,13/11/2022,15
22,13/11/2023,14
22,13/12/2019,10
22,13/12/2020,10
22,13/12/2021,9
22,13/12/2022,1
22,13/12/2023,10
22,14/01/2019,9
22,14/01/2020,12
22,14/01/2021,10
22,14/01/2022,4
22,14/01/2023,11
22,14/02/2019,7
22,14/02/2020,10
22,14/02/2021,7
22,14/02/2022,8
22,14/02/2023,10
22,14/03/2019,10
22,14/03/2020,9
22,14/03/2021,8
22,14/03/2022,10
22,14/03/2023,8
22,14/04/2019,8
22,14/04/2020,8
22,14/04/2021,7
22,14/04/2022,14
22,14/04/2023,10
22,14/05/2019,13
22,14/05/2020,10
22,14/05/2021,12
22,14/05/2022,12
22,14/05/2023,11
22,14/06/2019,15
22,14/06/2020,15
22,14/06/2021,18
22,14/06/2022,14
22,14/06/2023,17
22,14/07/2019,18
22,14/07/2020,16
22,14/07/2021,17
22,14/07/2022,18
22,14/07/2023,19
22,14/08/2019,17
22,14/08/2020,19
22,14/08/2021,18
22,14/08/2022,21
22,14/08/2023,19
22,14/09/2019,19
22,14/09/2020,21
22,14/09/2021,19
22,14/09/2022,18
22,14/09/2023,16
22,14/10/2019,13
22,14/10/2020,11
22,14/10/2021,13
22,14/10/2022,14
22,14/10/2023,13
22,14/11/2019,6
22,14/11/2020,14
22,14/11/2021,12
22,14/11/2022,12
22,14/11/2023,13
22,14/12/2019,10
22,14/12/2020,11
22,14/12/2021,10
22,14/12/2022,3
22,14/12/2023,9
22,15/01/2019,8
22,15/01/2020,9
22,15/01/2021,7
22,15/01/2022,5
22,15/01/2023,7
22,15/02/2019,11
22,15/02/2020,13
22,15/02/2021,12
22,15/02/2022,9
22,15/02/2023,12
22,15/03/2019,11
22,15/03/2020,11
22,15/03/2021,11
22,15/03/2022,11
22,15/03/2023,9
22,15/04/2019,10
22,15/04/2020,11
22,15/04/2021,7
22,15/04/2022,11
22,15/04/2023,11
22,15/05/2019,13
22,15/05/2020,11
22,15/05/2021,12
22,15/05/2022,18
22,15/05/2023,12
22,15/06/2019,15
22,15/06/2020,15
22,15/06/2021,17
22,15/06/2022,17
22,15/06/2023,17
22,15/07/2019,17
22,15/07/2020,16
22,15/07/2021,18
22,15/07/2022,18
22,15/07/2023,18
22,15/08/2019,18
22,15/08/2020,18
22,15/08/2021,17
22,15/08/2022,20
22,15/08/2023,17
22,15/09/2019,17
22,15/09/2020,20
22,15/09/2021,18
22,15/09/2022,16
22,15/09/2023,20
22,15/10/2019,13
22,15/10/2020,11
22,15/10/2021,12
22,15/10/2022,15
22,15/10/2023,11
22,15/11/2019,5
22,15/11/2020,11
22,15/11/2021,12
22,15/11/2022,12
22,15/11/2023,12
22,15/12/2019,8
22,15/12/2020,9
22,15/12/2021,8
22,15/12/2022,4
22,15/12/2023,10
22,16/01/2019,8
22,16/01/2020,9
22,16/01/2021,7
22,16/01/2022,8
22,16/01/2023,6
22,16/02/2019,10
22,16/02/2020,11
22,16/02/2021,11
22,16/02/2022,12
22,16/02/2023,12
22,16/03/2019,11
22,16/03/2020,9
22,16/03/2021,10
22,16/03/2022,10
22,16/03/2023,13
22,16/04/2019,12
22,16/04/2020,16
22,16/04/2021,8
22,16/04/2022,13
22,16/04/2023,10
22,16/05/2019,12
22,16/05/2020,11
22,16/05/2021,12
22,16/05/2022,17
22,16/05/2023,12
22,16/06/2019,16
22,16/06/2020,15
22,16/06/2021,17
22,16/06/2022,19
22,16/06/2023,18
22,16/07/2019,16
22,16/07/2020,17
22,16/07/2021,17
22,16/07/2022,20
22,16/07/2023,17
22,16/08/2019,17
22,16/08/2020,18
22,16/08/2021,17
22,16/08/2022,19
22,16/08/2023,16
22,16/09/2019,15
22,16/09/2020,18
22,16/09/2021,16
22,16/09/2022,15
22,16/09/2023,19
22,16/10/2019,13
22,16/10/2020,11
22,16/10/2021,14
22,16/10/2022,14
22,16/10/2023,11
22,16/11/2019,8
22,16/11/2020,12
22,16/11/2021,11
22,16/11/2022,12
22,16/11/2023,12
22,16/12/2019,8
22,16/12/2020,10
22,16/12/2021,7
22,16/12/2022,6
22,16/12/2023,8
22,17/01/2019,6
22,17/01/2020,7
22,17/01/2021,7
22,17/01/2022,7
22,17/01/2023,4
22,17/02/2019,11
22,17/02/2020,8
22,17/02/2021,12
22,17/02/2022,11
22,17/02/2023,12
22,17/03/2019,7
22,17/03/2020,8
22,17/03/2021,9
22,17/03/2022,8
22,17/03/2023,13
22,17/04/2019,13
22,17/04/2020,16
22,17/04/2021,8
22,17/04/2022,14
22,17/04/2023,11
22,17/05/2019,12
22,17/05/2020,11
22,17/05/2021,12
22,17/05/2022,20
22,17/05/2023,12
22,17/06/2019,15
22,17/06/2020,15
22,17/06/2021,16
22,17/06/2022,23
22,17/06/2023,19
22,17/07/2019,17
22,17/07/2020,16
22,17/07/2021,17
22,17/07/2022,24
22,17/07/2023,16
22,17/08/2019,18
22,17/08/2020,18
22,17/08/2021,16
22,17/08/2022,18
22,17/08/2023,19
22,17/09/2019,17
22,17/09/2020,19
22,17/09/2021,17
22,17/09/2022,13
22,17/09/2023,21
22,17/10/2019,13
22,17/10/2020,10
22,17/10/2021,13
22,17/10/2022,16
22,17/10/2023,14
22,17/11/2019,8
22,17/11/2020,13
22,17/11/2021,11
22,17/11/2022,11
22,17/11/2023,11
22,17/12/2019,7
22,17/12/2020,10
22,17/12/2021,9
22,17/12/2022,1
22,17/12/2023,6
22,18/01/2019,4
22,18/01/2020,6
22,18/01/2021,7
22,18/01/2022,5
22,18/01/2023,4
22,18/02/2019,9
22,18/02/2020,9
22,18/02/2021,9
22,18/02/2022,8
22,18/02/2023,11
22,18/03/2019,8
22,18/03/2020,9
22,18/03/2021,7
22,18/03/2022,8
22,18/03/2023,10
22,18/04/2019,14
22,18/04/2020,14
22,18/04/2021,7
22,18/04/2022,11
22,18/04/2023,10
22,18/05/2019,12
22,18/05/2020,12
22,18/05/2021,12
22,18/05/2022,17
22,18/05/2023,12
22,18/06/2019,15
22,18/06/2020,15
22,18/06/2021,16
22,18/06/2022,18
22,18/06/2023,18
22,18/07/2019,18
22,18/07/2020,16
22,18/07/2021,19
22,18/07/2022,28
22,18/07/2023,17
22,18/08/2019,17
22,18/08/2020,20
22,18/08/2021,16
22,18/08/2022,19
22,18/08/2023,21
22,18/09/2019,16
22,18/09/2020,18
22,18/09/2021,18
22,18/09/2022,12
22,18/09/2023,17
22,18/10/2019,12
22,18/10/2020,10
22,18/10/2021,15
22,18/10/2022,15
22,18/10/2023,17
22,18/11/2019,8
22,18/11/2020,13
22,18/11/2021,10
22,18/11/2022,10
22,18/11/2023,12
22,18/12/2019,8
22,18/12/2020,12
22,18/12/2021,7
22,18/12/2022,6
22,18/12/2023,10
22,19/01/2019,7
22,19/01/2020,7
22,19/01/2021,10
22,19/01/2022,7
22,19/01/2023,4
22,19/02/2019,8
22,19/02/2020,10
22,19/02/2021,10
22,19/02/2022,7
22,19/02/2023,9
22,19/03/2019,9
22,19/03/2020,9
22,19/03/2021,9
22,19/03/2022,9
22,19/03/2023,10
22,19/04/2019,13
22,19/04/2020,10
22,19/04/2021,9
22,19/04/2022,10
22,19/04/2023,12
22,19/05/2019,13
22,19/05/2020,12
22,19/05/2021,12
22,19/05/2022,15
22,19/05/2023,12
22,19/06/2019,15
22,19/06/2020,15
22,19/06/2021,14
22,19/06/2022,13
22,19/06/2023,19
22,19/07/2019,18
22,19/07/2020,17
22,19/07/2021,20
22,19/07/2022,22
22,19/07/2023,18
22,19/08/2019,16
22,19/08/2020,22
22,19/08/2021,17
22,19/08/2022,19
22,19/08/2023,21
22,19/09/2019,16
22,19/09/2020,17
22,19/09/2021,15
22,19/09/2022,14
22,19/09/2023,17
22,19/10/2019,13
22,19/10/2020,11
22,19/10/2021,19
22,19/10/2022,20
22,19/10/2023,16
22,19/11/2019,7
22,19/11/2020,10
22,19/11/2021,10
22,19/11/2022,8
22,19/11/2023,13
22,19/12/2019,11
22,19/12/2020,11
22,19/12/2021,6
22,19/12/2022,14
22,19/12/2023,12
22,20/01/2019,7
22,20/01/2020,7
22,20/01/2021,11
22,20/01/2022,8
22,20/01/2023,5
22,20/02/2019,8
22,20/02/2020,9
22,20/02/2021,13
22,20/02/2022,11
22,20/02/2023,7
22,20/03/2019,9
22,20/03/2020,9
22,20/03/2021,6
22,20/03/2022,11
22,20/03/2023,11
22,20/04/2019,12
22,20/04/2020,10
22,20/04/2021,11
22,20/04/2022,11
22,20/04/2023,11
22,20/05/2019,14
22,20/05/2020,16
22,20/05/2021,13
22,20/05/2022,15
22,20/05/2023,12
22,20/06/2019,14
22,20/06/2020,17
22,20/06/2021,15
22,20/06/2022,16
22,20/06/2023,19
22,20/07/2019,20
22,20/07/2020,17
22,20/07/2021,22
22,20/07/2022,19
22,20/07/2023,16
22,20/08/2019,15
22,20/08/2020,19
22,20/08/2021,19
22,20/08/2022,17
22,20/08/2023,19
22,20/09/2019,17
22,20/09/2020,16
22,20/09/2021,15
22,20/09/2022,15
22,20/09/2023,18
22,20/10/2019,11
22,20/10/2020,17
22,20/10/2021,15
22,20/10/2022,16
22,20/10/2023,14
22,20/11/2019,6
22,20/11/2020,9
22,20/11/2021,7
22,20/11/2022,11
22,20/11/2023,11
22,20/12/2019,9
22,20/12/2020,10
22,20/12/2021,5
22,20/12/2022,10
22,20/12/2023,10
22,21/01/2019,5
22,21/01/2020,7
22,21/01/2021,7
22,21/01/2022,6
22,21/01/2023,4
22,21/02/2019,11
22,21/02/2020,8
22,21/02/2021,12
22,21/02/2022,9
22,21/02/2023,7
22,21/03/2019,11
22,21/03/2020,8
22,21/03/2021,9
22,21/03/2022,13
22,21/03/2023,13
22,21/04/2019,13
22,21/04/2020,13
22,21/04/2021,11
22,21/04/2022,11
22,21/04/2023,9
22,21/05/2019,13
22,21/05/2020,16
22,21/05/2021,13
22,21/05/2022,14
22,21/05/2023,13
22,21/06/2019,13
22,21/06/2020,17
22,21/06/2021,15
22,21/06/2022,17
22,21/06/2023,18
22,21/07/2019,18
22,21/07/2020,17
22,21/07/2021,22
22,21/07/2022,17
22,21/07/2023,16
22,21/08/2019,16
22,21/08/2020,20
22,21/08/2021,19
22,21/08/2022,17
22,21/08/2023,19
22,21/09/2019,21
22,21/09/2020,18
22,21/09/2021,16
22,21/09/2022,15
22,21/09/2023,15
22,21/10/2019,11
22,21/10/2020,15
22,21/10/2021,12
22,21/10/2022,17
22,21/10/2023,12
22,21/11/2019,8
22,21/11/2020,11
22,21/11/2021,9
22,21/11/2022,10
22,21/11/2023,11
22,21/12/2019,9
22,21/12/2020,11
22,21/12/2021,3
22,21/12/2022,11
22,21/12/2023,11
22,22/01/2019,6
22,22/01/2020,5
22,22/01/2021,6
22,22/01/2022,6
22,22/01/2023,1
22,22/02/2019,11
22,22/02/2020,10
22,22/02/2021,10
22,22/02/2022,12
22,22/02/2023,8
22,22/03/2019,9
22,22/03/2020,7
22,22/03/2021,8
22,22/03/2022,13
22,22/03/2023,13
22,22/04/2019,15
22,22/04/2020,12
22,22/04/2021,11
22,22/04/2022,12
22,22/04/2023,12
22,22/05/2019,14
22,22/05/2020,17
22,22/05/2021,11
22,22/05/2022,14
22,22/05/2023,13
22,22/06/2019,16
22,22/06/2020,16
22,22/06/2021,13
22,22/06/2022,17
22,22/06/2023,18
22,22/07/2019,19
22,22/07/2020,17
22,22/07/2021,22
22,22/07/2022,17
22,22/07/2023,17
22,22/08/2019,16
22,22/08/2020,19
22,22/08/2021,18
22,22/08/2022,20
22,22/08/2023,18
22,22/09/2019,17
22,22/09/2020,19
22,22/09/2021,15
22,22/09/2022,16
22,22/09/2023,14
22,22/10/2019,11
22,22/10/2020,15
22,22/10/2021,10
22,22/10/2022,15
22,22/10/2023,13
22,22/11/2019,8
22,22/11/2020,10
22,22/11/2021,9
22,22/11/2022,9
22,22/11/2023,11
22,22/12/2019,9
22,22/12/2020,13
22,22/12/2021,4
22,22/12/2022,13
22,22/12/2023,11
22,23/01/2019,6
22,23/01/2020,5
22,23/01/2021,5
22,23/01/2022,5
22,23/01/2023,2
22,23/02/2019,13
22,23/02/2020,12
22,23/02/2021,11
22,23/02/2022,7
22,23/02/2023,5
22,23/03/2019,9
22,23/03/2020,9
22,23/03/2021,8
22,23/03/2022,12
22,23/03/2023,12
22,23/04/2019,15
22,23/04/2020,13
22,23/04/2021,13
22,23/04/2022,12
22,23/04/2023,11
22,23/05/2019,13
22,23/05/2020,14
22,23/05/2021,11
22,23/05/2022,14
22,23/05/2023,14
22,23/06/2019,19
22,23/06/2020,20
22,23/06/2021,14
22,23/06/2022,17
22,23/06/2023,19
22,23/07/2019,23
22,23/07/2020,16
22,23/07/2021,19
22,23/07/2022,18
22,23/07/2023,18
22,23/08/2019,19
22,23/08/2020,17
22,23/08/2021,16
22,23/08/2022,22
22,23/08/2023,19
22,23/09/2019,16
22,23/09/2020,15
22,23/09/2021,14
22,23/09/2022,15
22,23/09/2023,14
22,23/10/2019,11
22,23/10/2020,13
22,23/10/2021,10
22,23/10/2022,14
22,23/10/2023,13
22,23/11/2019,9
22,23/11/2020,11
22,23/11/2021,9
22,23/11/2022,11
22,23/11/2023,11
22,23/12/2019,10
22,23/12/2020,10
22,23/12/2021,9
22,23/12/2022,13
22,23/12/2023,11
22,24/01/2019,7
22,24/01/2020,4
22,24/01/2021,5
22,24/01/2022,4
22,24/01/2023,6
22,24/02/2019,10
22,24/02/2020,11
22,24/02/2021,15
22,24/02/2022,8
22,24/02/2023,8
22,24/03/2019,9
22,24/03/2020,11
22,24/03/2021,10
22,24/03/2022,10
22,24/03/2023,11
22,24/04/2019,13
22,24/04/2020,12
22,24/04/2021,12
22,24/04/2022,12
22,24/04/2023,10
22,24/05/2019,13
22,24/05/2020,13
22,24/05/2021,10
22,24/05/2022,13
22,24/05/2023,14
22,24/06/2019,16
22,24/06/2020,21
22,24/06/2021,14
22,24/06/2022,17
22,24/06/2023,20
22,24/07/2019,21
22,24/07/2020,18
22,24/07/2021,17
22,24/07/2022,22
22,24/07/2023,17
22,24/08/2019,23
22,24/08/2020,17
22,24/08/2021,17
22,24/08/2022,19
22,24/08/2023,19
22,24/09/2019,18
22,24/09/2020,12
22,24/09/2021,17
22,24/09/2022,15
22,24/09/2023,18
22,24/10/2019,13
22,24/10/2020,14
22,24/10/2021,11
22,24/10/2022,15
22,24/10/2023,11
22,24/11/2019,9
22,24/11/2020,10
22,24/11/2021,8
22,24/11/2022,11
22,24/11/2023,12
22,24/12/2019,11
22,24/12/2020,7
22,24/12/2021,10
22,24/12/2022,11
22,24/12/2023,11
22,25/01/2019,10
22,25/01/2020,6
22,25/01/2021,5
22,25/01/2022,1
22,25/01/2023,7
22,25/02/2019,9
22,25/02/2020,8
22,25/02/2021,10
22,25/02/2022,7
22,25/02/2023,7
22,25/03/2019,8
22,25/03/2020,7
22,25/03/2021,10
22,25/03/2022,11
22,25/03/2023,11
22,25/04/2019,11
22,25/04/2020,12
22,25/04/2021,11
22,25/04/2022,11
22,25/04/2023,9
22,25/05/2019,15
22,25/05/2020,14
22,25/05/2021,12
22,25/05/2022,13
22,25/05/2023,13
22,25/06/2019,17
22,25/06/2020,23
22,25/06/2021,15
22,25/06/2022,14
22,25/06/2023,21
22,25/07/2019,22
22,25/07/2020,19
22,25/07/2021,18
22,25/07/2022,19
22,25/07/2023,17
22,25/08/2019,19
22,25/08/2020,19
22,25/08/2021,18
22,25/08/2022,19
22,25/08/2023,16
22,25/09/2019,16
22,25/09/2020,12
22,25/09/2021,15
22,25/09/2022,14
22,25/09/2023,18
22,25/10/2019,14
22,25/10/2020,12
22,25/10/2021,14
22,25/10/2022,14
22,25/10/2023,12
22,25/11/2019,12
22,25/11/2020,11
22,25/11/2021,8
22,25/11/2022,11
22,25/11/2023,6
22,25/12/2019,8
22,25/12/2020,6
22,25/12/2021,10
22,25/12/2022,10
22,25/12/2023,12
22,26/01/2019,9
22,26/01/2020,9
22,26/01/2021,6
22,26/01/2022,3
22,26/01/2023,7
22,26/02/2019,10
22,26/02/2020,7
22,26/02/2021,7
22,26/02/2022,7
22,26/02/2023,5
22,26/03/2019,7
22,26/03/2020,8
22,26/03/2021,10
22,26/03/2022,10
22,26/03/2023,10
22,26/04/2019,10
22,26/04/2020,12
22,26/04/2021,10
22,26/04/2022,10
22,26/04/2023,12
22,26/05/2019,15
22,26/05/2020,15
22,26/05/2021,11
22,26/05/2022,15
22,26/05/2023,13
22,26/06/2019,17
22,26/06/2020,17
22,26/06/2021,12
22,26/06/2022,14
22,26/06/2023,17
22,26/07/2019,20
22,26/07/2020,17
22,26/07/2021,19
22,26/07/2022,18
22,26/07/2023,18
22,26/08/2019,18
22,26/08/2020,17
22,26/08/2021,16
22,26/08/2022,16
22,26/08/2023,16
22,26/09/2019,17
22,26/09/2020,12
22,26/09/2021,18
22,26/09/2022,13
22,26/09/2023,19
22,26/10/2019,16
22,26/10/2020,11
22,26/10/2021,15
22,26/10/2022,17
22,26/10/2023,14
22,26/11/2019,12
22,26/11/2020,10
22,26/11/2021,8
22,26/11/2022,10
22,26/11/2023,7
22,26/12/2019,10
22,26/12/2020,7
22,26/12/2021,11
22,26/12/2022,9
22,26/12/2023,12
22,27/01/2019,6
22,27/01/2020,8
22,27/01/2021,10
22,27/01/2022,6
22,27/01/2023,6
22,27/02/2019,14
22,27/02/2020,8
22,27/02/2021,7
22,27/02/2022,8
22,27/02/2023,5
22,27/03/2019,8
22,27/03/2020,8
22,27/03/2021,9
22,27/03/2022,11
22,27/03/2023,9
22,27/04/2019,10
22,27/04/2020,11
22,27/04/2021,10
22,27/04/2022,11
22,27/04/2023,13
22,27/05/2019,14
22,27/05/2020,16
22,27/05/2021,13
22,27/05/2022,15
22,27/05/2023,14
22,27/06/2019,19
22,27/06/2020,17
22,27/06/2021,17
22,27/06/2022,14
22,27/06/2023,17
22,27/07/2019,18
22,27/07/2020,18
22,27/07/2021,18
22,27/07/2022,16
22,27/07/2023,18
22,27/08/2019,19
22,27/08/2020,18
22,27/08/2021,15
22,27/08/2022,17
22,27/08/2023,16
22,27/09/2019,16
22,27/09/2020,13
22,27/09/2021,15
22,27/09/2022,14
22,27/09/2023,19
22,27/10/2019,11
22,27/10/2020,12
22,27/10/2021,15
22,27/10/2022,18
22,27/10/2023,13
22,27/11/2019,11
22,27/11/2020,10
22,27/11/2021,6
22,27/11/2022,11
22,27/11/2023,11
22,27/12/2019,11
22,27/12/2020,7
22,27/12/2021,11
22,27/12/2022,9
22,27/12/2023,12
22,28/01/2019,6
22,28/01/2020,7
22,28/01/2021,13
22,28/01/2022,9
22,28/01/2023,6
22,28/02/2019,12
22,28/02/2020,8
22,28/02/2021,7
22,28/02/2022,11
22,28/02/2023,6
22,28/03/2019,9
22,28/03/2020,8
22,28/03/2021,11
22,28/03/2022,12
22,28/03/2023,11
22,28/04/2019,10
22,28/04/2020,12
22,28/04/2021,10
22,28/04/2022,12
22,28/04/2023,13
22,28/05/2019,13
22,28/05/2020,16
22,28/05/2021,15
22,28/05/2022,13
22,28/05/2023,14
22,28/06/2019,22
22,28/06/2020,16
22,28/06/2021,14
22,28/06/2022,15
22,28/06/2023,19
22,28/07/2019,17
22,28/07/2020,16
22,28/07/2021,17
22,28/07/2022,18
22,28/07/2023,20
22,28/08/2019,18
22,28/08/2020,16
22,28/08/2021,16
22,28/08/2022,19
22,28/08/2023,17
22,28/09/2019,17
22,28/09/2020,14
22,28/09/2021,14
22,28/09/2022,13
22,28/09/2023,17
22,28/10/2019,9
22,28/10/2020,12
22,28/10/2021,15
22,28/10/2022,16
22,28/10/2023,13
22,28/11/2019,11
22,28/11/2020,11
22,28/11/2021,6
22,28/11/2022,10
22,28/11/2023,8
22,28/12/2019,8
22,28/12/2020,6
22,28/12/2021,12
22,28/12/2022,11
22,28/12/2023,12
22,29/01/2019,4
22,29/01/2020,9
22,29/01/2021,11
22,29/01/2022,10
22,29/01/2023,6
22,29/02/2020,7
22,29/03/2019,8
22,29/03/2020,7
22,29/03/2021,13
22,29/03/2022,11
22,29/03/2023,14
22,29/04/2019,13
22,29/04/2020,12
22,29/04/2021,9
22,29/04/2022,12
22,29/04/2023,12
22,29/05/2019,13
22,29/05/2020,17
22,29/05/2021,15
22,29/05/2022,14
22,29/05/2023,14
22,29/06/2019,18
22,29/06/2020,16
22,29/06/2021,15
22,29/06/2022,15
22,29/06/2023,18
22,29/07/2019,19
22,29/07/2020,15
22,29/07/2021,17
22,29/07/2022,19
22,29/07/2023,18
22,29/08/2019,16
22,29/08/2020,15
22,29/08/2021,16
22,29/08/2022,19
22,29/08/2023,17
22,29/09/2019,17
22,29/09/2020,16
22,29/09/2021,13
22,29/09/2022,13
22,29/09/2023,16
22,29/10/2019,10
22,29/10/2020,13
22,29/10/2021,13
22,29/10/2022,17
22,29/10/2023,12
22,29/11/2019,10
22,29/11/2020,10
22,29/11/2021,7
22,29/11/2022,10
22,29/11/2023,6
22,29/12/2019,6
22,29/12/2020,6
22,29/12/2021,12
22,29/12/2022,9
22,29/12/2023,12
22,30/01/2019,5
22,30/01/2020,10
22,30/01/2021,11
22,30/01/2022,9
22,30/01/2023,8
22,30/03/2019,9
22,30/03/2020,6
22,30/03/2021,17
22,30/03/2022,10
22,30/03/2023,14
22,30/04/2019,12
22,30/04/2020,10
22,30/04/2021,8
22,30/04/2022,10
22,30/04/2023,12
22,30/05/2019,16
22,30/05/2020,16
22,30/05/2021,14
22,30/05/2022,12
22,30/05/2023,14
22,30/06/2019,17
22,30/06/2020,18
22,30/06/2021,16
22,30/06/2022,14
22,30/06/2023,15
22,30/07/2019,18
22,30/07/2020,20
22,30/07/2021,16
22,30/07/2022,19
22,30/07/2023,18
22,30/08/2019,17
22,30/08/2020,14
22,30/08/2021,16
22,30/08/2022,20
22,30/08/2023,16
22,30/09/2019,16
22,30/09/2020,14
22,30/09/2021,13
22,30/09/2022,12
22,30/09/2023,17
22,30/10/2019,12
22,30/10/2020,15
22,30/10/2021,12
22,30/10/2022,16
22,30/10/2023,12
22,30/11/2019,7
22,30/11/2020,8
22,30/11/2021,9
22,30/11/2022,5
22,30/11/2023,6
22,30/12/2019,7
22,30/12/2020,6
22,30/12/2021,14
22,30/12/2022,10
22,30/12/2023,11
22,31/01/2019,3
22,31/01/2020,11
22,31/01/2021,9
22,31/01/2022,8
22,31/01/2023,8
22,31/03/2019,11
22,31/03/2020,8
22,31/03/2021,16
22,31/03/2022,6
22,31/03/2023,12
22,31/05/2019,16
22,31/05/2020,18
22,31/05/2021,15
22,31/05/2022,12
22,31/05/2023,14
22,31/07/2019,18
22,31/07/2020,21
22,31/07/2021,17
22,31/07/2022,20
22,31/07/2023,19
22,31/08/2019,16
22,31/08/2020,14
22,31/08/2021,17
22,31/08/2022,20
22,31/08/2023,18
22,31/10/2019,15
22,31/10/2020,14
22,31/10/2021,12
22,31/10/2022,14
22,31/10/2023,13
22,31/12/2019,5
22,31/12/2020,4
22,31/12/2021,14
22,31/12/2022,13
22,31/12/2023,9
23,"01/01/2019",5
23,"01/01/2020",3
23,"01/01/2021","0"
23,"01/01/2022",10
23,"01/01/2023",13
23,"01/02/2019",5
23,"01/02/2020",12
23,"01/02/2021",10
23,"01/02/2022",3
23,"01/02/2023",5
23,"01/03/2019",9
23,"01/03/2020",8
23,"01/03/2021",8
23,"01/03/2022",5
23,"01/03/2023",-1
23,"01/04/2019",11
23,"01/04/2020",5
23,"01/04/2021",13
23,"01/04/2022","0"
23,"01/04/2023",9
23,"01/05/2019",10
23,"01/05/2020",12
23,"01/05/2021",9
23,"01/05/2022",10
23,"01/05/2023",11
23,"01/06/2019",18
23,"01/06/2020",16
23,"01/06/2021",19
23,"01/06/2022",17
23,"01/06/2023",18
23,"01/07/2019",23
23,"01/07/2020",17
23,"01/07/2021",18
23,"01/07/2022",14
23,"01/07/2023",19
23,"01/08/2019",17
23,"01/08/2020",23
23,"01/08/2021",17
23,"01/08/2022",21
23,"01/08/2023",20
23,"01/09/2019",16
23,"01/09/2020",12
23,"01/09/2021",15
23,"01/09/2022",20
23,"01/09/2023",20
23,"01/10/2019",15
23,"01/10/2020",13
23,"01/10/2021",10
23,"01/10/2022",13
23,"01/10/2023",21
23,"01/11/2019",14
23,"01/11/2020",17
23,"01/11/2021",12
23,"01/11/2022",13
23,"01/11/2023",11
23,"01/12/2019",9
23,"01/12/2020",2
23,"01/12/2021",6
23,"01/12/2022",5
23,"01/12/2023",5
23,"02/01/2019",3
23,"02/01/2020",6
23,"02/01/2021",-1
23,"02/01/2022",11
23,"02/01/2023",9
23,"02/02/2019",1
23,"02/02/2020",13
23,"02/02/2021",11
23,"02/02/2022",8
